rank,name,position,team,salary,season,salary_zscore,position_encoded,team_encoded,high_earner,experience_years,is_rookie_contract,is_veteran
465,Keith Langford,Shooting Guard,San Antonio Spurs,278912,2008,-0.8345160399905012,7,32,0,0,1,0
307,Keith McLeod,Point Guard,Utah Jazz,1125000,2006,-0.7103131494049144,5,34,0,0,1,0
304,Keith McLeod,Point Guard,Indiana Pacers,1350000,2007,-0.6127034802117441,5,13,0,1,1,0
395,Keith McLeod,Point Guard,Golden State Warriors,797581,2009,-0.7550570901985069,5,11,0,2,1,0
40,Keith Van Horn,Power Forward,Brooklyn Nets,9000000,2001,1.5106666652179332,6,3,1,0,1,0
29,Keith Van Horn,Power Forward,Brooklyn Nets,10865000,2002,2.0246983222527,6,3,1,1,1,0
25,Keith Van Horn,Power Forward,Philadelphia 76ers,12072000,2003,1.6728676825596864,6,28,1,2,1,0
20,Keith Van Horn,Power Forward,New York Knicks,13280000,2004,1.583560322450853,6,25,1,3,1,0
19,Keith Van Horn,Power Forward,Milwaukee Bucks,14487000,2005,1.4926768027459676,6,21,1,4,0,0
14,Keith Van Horn,Power Forward,Dallas Mavericks,15694250,2006,2.8924713642852873,6,7,1,5,0,0
157,Keith Van Horn,Power Forward,Brooklyn Nets,4236997,2008,0.0685639794730768,6,3,0,6,0,0
186,Keith Van Horn,Power Forward,Dallas Mavericks,3792112,2009,-0.11677489247210479,6,7,0,7,0,0
334,Keldon Johnson,Small Forward,San Antonio Spurs,1950600,2020,-0.6110378339010663,8,32,0,0,1,0
460,Kelenna Azubuike,Small Forward,Golden State Warriors,259770,2007,-0.8814803423852393,8,11,0,0,1,0
421,Kelenna Azubuike,Small Forward,Golden State Warriors,687456,2008,-0.7413022955985218,8,11,0,1,1,0
222,Kelenna Azubuike,Small Forward,Golden State Warriors,2900000,2009,-0.30692794414466923,8,11,0,2,1,0
205,Kelenna Azubuike,Small Forward,Golden State Warriors,3100000,2010,-0.24558827479492154,8,11,0,3,1,0
203,Kelenna Azubuike,Small Forward,Cleveland Cavaliers,3300000,2011,-0.12119688770142034,8,6,0,4,0,0
579,Kelenna Azubuike,Small Forward,Dallas Mavericks,280192,2012,-0.7480824678926266,8,7,0,5,0,0
383,Kelenna Azubuike,Small Forward,Cleveland Cavaliers,1069509,2013,-0.5255984873102552,8,6,0,6,0,0
243,Kelly Olynyk,Power Forward,Boston Celtics,1986360,2014,-0.478101609713278,6,2,0,0,1,0
264,Kelly Olynyk,Power Forward,Boston Celtics,2075760,2015,-0.40395977463088295,6,2,0,1,1,0
262,Kelly Olynyk,Power Forward,Boston Celtics,2165160,2016,-0.4302562595846039,6,2,0,2,1,0
250,Kelly Olynyk,Power Forward,Boston Celtics,3094014,2017,-0.30359203832559656,6,2,0,3,1,0
92,Kelly Olynyk,Power Forward,Miami Heat,12537527,2018,0.9921894223137118,6,20,1,4,0,0
92,Kelly Olynyk,Power Forward,Miami Heat,12537527,2019,0.7510833463935332,6,20,1,5,0,0
102,Kelly Olynyk,Power Forward,Miami Heat,12667885,2020,0.6161782370746993,6,20,1,6,0,0
281,Kelly Oubre Jr.,Small Forward,Washington Wizards,1920240,2016,-0.4788704414132876,8,35,0,0,1,0
304,Kelly Oubre Jr.,Small Forward,Washington Wizards,2006640,2017,-0.4799528148113658,8,35,0,1,1,0
251,Kelly Oubre Jr.,Small Forward,Washington Wizards,3208630,2018,-0.33865543295052764,8,35,0,2,1,0
246,Kelly Oubre Jr.,Small Forward,Washington Wizards,3208630,2019,-0.4489028836946645,8,35,0,3,1,0
77,Kelly Oubre Jr.,Small Forward,Phoenix Suns,15625000,2020,0.954791892652908,8,29,1,4,0,0
81,Kelvin Cato,Center,Houston Rockets,5400000,2001,0.5200525468741187,0,12,1,0,1,0
70,Kelvin Cato,Center,Houston Rockets,6048000,2002,0.7160618644775033,0,12,1,1,1,0
64,Kelvin Cato,Center,Houston Rockets,6696000,2003,0.4409857210838137,0,12,1,2,1,0
46,Kelvin Cato,Center,Houston Rockets,7344000,2004,0.3196031913511391,0,12,0,3,1,0
36,Kelvin Cato,Center,Orlando Magic,7992000,2005,0.213941279778579,0,27,0,4,0,0
52,Kelvin Cato,Center,Orlando Magic,8640000,2006,1.1480478245904433,0,27,1,5,0,0
379,Kelvin Cato,Center,New York Knicks,744551,2007,-0.761966188471543,0,25,0,6,0,0
254,Kemba Walker,Point Guard,Charlotte Hornets,2356320,2012,-0.2578951485868845,5,4,0,0,1,0
261,Kemba Walker,Point Guard,Charlotte Hornets,2568360,2013,-0.16281465145747617,5,4,0,1,1,0
215,Kemba Walker,Point Guard,Charlotte Hornets,2568360,2014,-0.3591498369602816,5,4,0,2,1,0
199,Kemba Walker,Point Guard,Charlotte Hornets,3272091,2015,-0.1395148808176435,5,4,0,3,1,0
59,Kemba Walker,Point Guard,Charlotte Hornets,12000000,2016,1.521861574875674,5,4,1,4,0,0
88,Kemba Walker,Point Guard,Charlotte Hornets,12000000,2017,1.1408664518823637,5,4,1,5,0,0
103,Kemba Walker,Point Guard,Charlotte Hornets,12000000,2018,0.9155067188262983,5,4,1,6,0,0
102,Kemba Walker,Point Guard,Charlotte Hornets,12000000,2019,0.6819406601466362,5,4,1,7,0,0
14,Kemba Walker,Point Guard,Boston Celtics,32742000,2020,2.914827245533062,5,2,1,8,0,0
346,Kendall Gill,Small Forward,Miami Heat,590000,2002,-0.766715338457316,8,20,0,0,1,0
298,Kendall Marshall,Point Guard,Phoenix Suns,2005560,2013,-0.29903549183316663,5,29,0,0,1,0
379,Kendall Marshall,Point Guard,Los Angeles Lakers,547570,2014,-0.772167969024762,5,16,0,1,1,0
390,Kendall Marshall,Point Guard,Milwaukee Bucks,915243,2015,-0.660488105697669,5,21,0,2,1,0
264,Kendall Marshall,Point Guard,Philadelphia 76ers,2144772,2016,-0.43430307462267026,5,28,0,3,1,0
302,Kendall Marshall,Point Guard,Milwaukee Bucks,2048257,2017,-0.4732029693717947,5,21,0,4,0,0
298,Kendall Marshall,Point Guard,Milwaukee Bucks,2048257,2018,-0.5041923058774698,5,21,0,5,0,0
503,Kendrick Nunn,Shooting Guard,Miami Heat,4737,2019,-0.8610231464305449,7,20,0,0,1,0
443,Kendrick Nunn,Shooting Guard,Miami Heat,1416852,2020,-0.6721563096578622,7,20,0,1,1,0
332,Kendrick Perkins,Center,Boston Celtics,936480,2006,-0.7569316737984746,0,2,0,0,1,0
278,Kendrick Perkins,Center,Boston Celtics,1689410,2007,-0.5290279669803104,0,2,0,1,1,0
147,Kendrick Perkins,Center,Boston Celtics,4480912,2008,0.12421583206023919,0,2,0,2,1,0
158,Kendrick Perkins,Center,Boston Celtics,4578880,2009,0.05092415894556493,0,2,0,3,1,0
159,Kendrick Perkins,Center,Boston Celtics,4500000,2010,0.05605626394771525,0,2,0,4,0,0
106,Kendrick Perkins,Center,Oklahoma City Thunder,6696720,2011,0.6522600732966841,0,26,1,5,0,0
90,Kendrick Perkins,Center,Oklahoma City Thunder,7123626,2012,0.8676967939379405,0,26,1,6,0,0
73,Kendrick Perkins,Center,Oklahoma City Thunder,8477437,2013,1.267425993149247,0,26,1,7,0,0
65,Kendrick Perkins,Center,Oklahoma City Thunder,8727437,2014,0.8996699700366376,0,26,1,8,0,0
498,Kendrick Perkins,Center,Oklahoma City Thunder,274573,2015,-0.8021060275933051,0,26,0,9,0,0
411,Kendrick Perkins,Center,New Orleans Pelicans,947276,2016,-0.6719941095856026,0,24,0,10,0,1
280,Kendrick Perkins,Center,Cleveland Cavaliers,2445085,2018,-0.44758148658931624,0,6,0,11,0,1
282,Kendrick Perkins,Center,Cleveland Cavaliers,2445085,2019,-0.5471185126219313,0,6,0,12,0,1
300,Kendrick Perkins,Center,Cleveland Cavaliers,2445085,2020,-0.5544152901452128,0,6,0,13,0,1
503,Kennedy Meeks,Forward,Maccabi Haifa Maccabi Haifa,815615,2018,-0.680038953566111,1,17,0,0,1,0
333,Kenneth Faried,Forward,Denver Nuggets,1254720,2012,-0.5179900709361835,1,8,0,0,1,0
350,Kenneth Faried,Forward,Denver Nuggets,1311240,2013,-0.46708960322202486,1,8,0,1,1,0
281,Kenneth Faried,Forward,Denver Nuggets,1367640,2014,-0.6045583809121335,1,8,0,2,1,0
249,Kenneth Faried,Forward,Denver Nuggets,2249768,2015,-0.36549589876153393,1,8,0,3,1,0
63,Kenneth Faried,Forward,Denver Nuggets,11235955,2016,1.3702062484209272,1,8,1,4,0,0
84,Kenneth Faried,Forward,Denver Nuggets,12078652,2017,1.1536229899200203,1,8,1,5,0,0
88,Kenneth Faried,Forward,Denver Nuggets,12921348,2018,1.0469446847195862,1,8,1,6,0,0
459,Kenneth Faried,Forward,Brooklyn Nets,683661,2019,-0.7736924093373602,1,3,0,7,0,0
35,Kenny Anderson,Point Guard,Boston Celtics,6680000,2000,0.6845446005177689,5,2,1,0,1,0
57,Kenny Anderson,Point Guard,Boston Celtics,7520000,2001,1.103414194343254,5,2,1,1,1,0
47,Kenny Anderson,Point Guard,Boston Celtics,8350000,2002,1.3414471926482532,5,2,1,2,1,0
45,Kenny Anderson,Point Guard,Oklahoma City Thunder,9185000,2003,1.0113269045126543,5,26,1,3,1,0
466,Kenny Hasbrouck,NA,null Unknown,75476,2010,-0.8972533797206607,4,36,0,0,1,0
448,Kenny Hasbrouck,NA,null Unknown,762195,2011,-0.6990728806904788,4,36,0,1,1,0
505,Kenny Hasbrouck,NA,null Unknown,762195,2012,-0.6342784257202144,4,36,0,2,1,0
561,Kenny Hasbrouck,NA,null Unknown,762195,2013,-0.599981165595996,4,36,0,3,1,0
394,Kenny Satterfield,Guard,Denver Nuggets,333000,2002,-0.8365346387787247,3,8,0,0,1,0
151,Kenny Thomas,Power Forward,Houston Rockets,823000,2000,-0.9840013358480969,6,12,0,0,1,0
280,Kenny Thomas,Power Forward,Houston Rockets,885000,2001,-0.722342659882082,6,12,0,1,1,0
293,Kenny Thomas,Power Forward,Houston Rockets,946000,2002,-0.6700006656385553,6,12,0,2,1,0
213,Kenny Thomas,Power Forward,Philadelphia 76ers,1557000,2003,-0.736588944099317,6,28,0,3,1,0
144,Kenny Thomas,Power Forward,Philadelphia 76ers,2225000,2004,-0.7703894895955312,6,28,0,4,0,0
59,Kenny Thomas,Power Forward,Sacramento Kings,8183769,2006,1.035227879743221,6,31,1,5,0,0
83,Kenny Thomas,Power Forward,Sacramento Kings,7187500,2007,0.8264285680145729,6,31,1,6,0,0
83,Kenny Thomas,Power Forward,Sacramento Kings,7875000,2008,0.8986138192437121,6,31,1,7,0,0
84,Kenny Thomas,Power Forward,Sacramento Kings,8562500,2009,0.9000299883748979,6,31,1,8,0,0
79,Kenny Thomas,Power Forward,Sacramento Kings,8775000,2010,0.9771494090368382,6,31,1,9,0,0
371,Kenny Thomas,Power Forward,Sacramento Kings,854389,2011,-0.6780796604479332,6,31,0,10,0,1
390,Kenny Thomas,Power Forward,Sacramento Kings,854389,2012,-0.6125108228960757,6,31,0,11,0,1
425,Kenny Thomas,Power Forward,Sacramento Kings,854389,2013,-0.5776664105185326,6,31,0,12,0,1
456,Kenrich Williams,Small Forward,New Orleans Pelicans,838464,2019,-0.7537799300403604,8,24,0,0,1,0
451,Kenrich Williams,Small Forward,New Orleans Pelicans,1416852,2020,-0.6721563096578622,8,24,0,1,1,0
604,Kent Bazemore,Shooting Guard,Golden State Warriors,473604,2013,-0.6698321047304325,7,11,0,0,1,0
355,Kent Bazemore,Shooting Guard,Los Angeles Lakers,788872,2014,-0.7228495829958212,7,16,0,1,1,0
269,Kent Bazemore,Shooting Guard,Atlanta Hawks,2000000,2015,-0.4207062646535364,7,0,0,2,1,0
277,Kent Bazemore,Shooting Guard,Atlanta Hawks,2000000,2016,-0.4630388754217156,7,0,0,3,1,0
52,Kent Bazemore,Shooting Guard,Atlanta Hawks,15730338,2017,1.7458885567279567,7,0,1,4,0,0
50,Kent Bazemore,Shooting Guard,Atlanta Hawks,18089887,2018,1.7842798206292845,7,0,1,5,0,0
54,Kent Bazemore,Shooting Guard,Atlanta Hawks,18089887,2019,1.465289489359042,7,0,1,6,0,0
56,Kent Bazemore,Shooting Guard,Sacramento Kings,19269662,2020,1.3721352571033893,7,31,1,7,0,0
210,Kentavious Caldwell-Pope,Shooting Guard,Detroit Pistons,2653080,2014,-0.3418343830296392,7,9,0,0,1,0
226,Kentavious Caldwell-Pope,Shooting Guard,Detroit Pistons,2772480,2015,-0.24995219109625902,7,9,0,1,1,0
221,Kentavious Caldwell-Pope,Shooting Guard,Detroit Pistons,2891760,2016,-0.2860333928659956,7,9,0,2,1,0
228,Kentavious Caldwell-Pope,Shooting Guard,Detroit Pistons,3678319,2017,-0.20882383207409758,7,9,0,3,1,0
54,Kentavious Caldwell-Pope,Shooting Guard,Los Angeles Lakers,17745894,2018,1.7352063541415623,7,16,1,4,0,0
100,Kentavious Caldwell-Pope,Shooting Guard,Los Angeles Lakers,12000000,2019,0.6819406601466362,7,16,1,5,0,0
153,Kentavious Caldwell-Pope,Shooting Guard,Los Angeles Lakers,8089282,2020,0.09189105200703963,7,16,0,6,0,0
124,Kenyon Martin,Power Forward,Brooklyn Nets,3536000,2001,0.007134570042765861,6,3,0,0,1,0
129,Kenyon Martin,Power Forward,Brooklyn Nets,3801000,2002,0.10561840991639317,6,3,0,1,1,0
121,Kenyon Martin,Power Forward,Brooklyn Nets,4067000,2003,-0.16143572175846121,6,3,0,2,1,0
83,Kenyon Martin,Power Forward,Brooklyn Nets,5128000,2004,-0.15225142497584299,6,3,0,3,1,0
43,Kenyon Martin,Power Forward,Denver Nuggets,6667000,2005,-0.04692470450653109,6,8,0,4,0,0
36,Kenyon Martin,Power Forward,Denver Nuggets,10886364,2006,1.7035441906567252,6,8,1,5,0,0
30,Kenyon Martin,Power Forward,Denver Nuggets,12068182,2007,2.029674115492315,6,8,1,6,0,0
28,Kenyon Martin,Power Forward,Denver Nuggets,13250000,2008,2.1249783628593066,6,8,1,7,0,0
25,Kenyon Martin,Power Forward,Denver Nuggets,14431816,2009,2.15107060730011,6,8,1,8,0,0
19,Kenyon Martin,Power Forward,Denver Nuggets,15852511,2010,2.502072652637508,6,8,1,9,0,0
15,Kenyon Martin,Power Forward,Denver Nuggets,16545454,2011,2.8948858620925537,6,8,1,10,0,1
244,Kenyon Martin,Power Forward,LA Clippers,2500000,2012,-0.22397136641264043,6,14,0,11,0,1
670,Kenyon Martin,Power Forward,New York Knicks,170878,2013,-0.7431042975583844,6,25,0,12,0,1
337,Kenyon Martin,Power Forward,New York Knicks,884293,2014,-0.7033470106455401,6,25,0,13,0,1
489,Kenyon Martin,Power Forward,Milwaukee Bucks,414551,2015,-0.7711643673452719,6,21,0,14,0,1
133,Keon Clark,Power Forward,Denver Nuggets,1289000,2000,-0.8512469553894161,6,8,0,0,1,0
242,Keon Clark,Power Forward,Toronto Raptors,1379000,2001,-0.5864083891982363,6,33,0,1,1,0
225,Keon Clark,Power Forward,Toronto Raptors,1971000,2002,-0.3915384756407192,6,33,0,2,1,0
